nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_359,Filme_7128,14,22029.94,858535,Facebook,138101.9,5.92,65109
Campanha_8130,Filme_1101,10,44563.16,243587,LinkedIn,312848.92,8.74,19923
Campanha_9247,Filme_5227,10,12795.13,786042,Twitter,64006.35,2.88,57100
Campanha_9584,Filme_4670,16,42797.62,208422,Google Ads,119331.16,8.29,15945
Campanha_5559,Filme_7259,10,49659.32,859748,Facebook,163607.7,0.36,116205
Campanha_7576,Filme_7978,10,35811.49,196606,LinkedIn,28507.66,9.79,35722
Campanha_5761,Filme_8709,14,37919.77,718690,LinkedIn,266625.87,6.14,33342
Campanha_9403,Filme_1418,16,38188.95,186472,Instagram,229442.12,8.98,17261
Campanha_2592,Filme_5419,0,31715.94,211910,Google Ads,245902.36,8.63,11234
Campanha_6548,Filme_6628,16,21906.65,962661,YouTube,40460.39,4.62,73395
Campanha_7557,Filme_8061,14,16493.94,763537,Facebook,139341.06,5.95,41702
Campanha_5873,Filme_5543,16,35425.75,565845,LinkedIn,31121.05,5.56,92497
Campanha_5316,Filme_3815,0,20918.97,499194,Facebook,37862.35,1.11,69675
Campanha_1295,Filme_4534,18,21350.76,439845,LinkedIn,73519.89,6.02,77955
Campanha_55,Filme_4018,0,42960.24,663344,LinkedIn,140244.17,9.52,71563
Campanha_9388,Filme_3229,0,19562.52,386730,Google Ads,55977.62,0.57,40022
Campanha_4577,Filme_8114,18,11212.36,196129,YouTube,111349.57,4.99,7887
Campanha_2216,Filme_7071,0,45857.21,714124,Facebook,329292.19,9.23,116526
Campanha_7628,Filme_8174,14,37100.76,384602,LinkedIn,126185.38,8.02,52685
Campanha_509,Filme_7070,12,48263.03,992567,YouTube,145662.72,4.67,181127
Campanha_1986,Filme_7286,14,25658.85,838486,YouTube,46013.8,5.13,123667
Campanha_8257,Filme_7678,16,36258.28,15055,Instagram,242074.97,6.29,1451
Campanha_2063,Filme_5682,14,38198.68,927670,Instagram,86188.6,1.69,144428
Campanha_2147,Filme_8381,0,31458.95,72684,Google Ads,305550.11,5.39,9538
Campanha_2556,Filme_7230,0,30714.19,300905,Instagram,293653.95,5.97,30058
Campanha_6689,Filme_1184,0,49041.35,539078,LinkedIn,221403.45,4.87,15799
Campanha_6927,Filme_5672,16,46539.12,489580,Google Ads,381242.85,9.42,15555
Campanha_8333,Filme_4841,12,1239.09,155656,Facebook,9206.19,4.33,17901
Campanha_8340,Filme_376,18,39242.38,777181,LinkedIn,324831.65,5.12,70362
Campanha_6579,Filme_8949,10,17512.58,578912,Google Ads,87580.59,0.52,102315
Campanha_2803,Filme_4616,12,19245.42,383258,YouTube,56601.75,7.08,59103
Campanha_661,Filme_4250,10,37713.47,265477,Twitter,122106.64,3.49,30755
Campanha_3279,Filme_6063,12,20068.94,266316,YouTube,36724.86,0.41,15595
Campanha_9335,Filme_7422,14,18855.57,340738,Google Ads,56534.4,7.49,14970
Campanha_9790,Filme_5810,16,12579.1,520913,YouTube,67196.19,4.94,16961
Campanha_2227,Filme_662,18,19635.87,335073,LinkedIn,48440.68,2.58,9132
Campanha_3215,Filme_2938,16,7102.58,964380,LinkedIn,54140.03,9.75,91613
Campanha_1759,Filme_4002,18,24231.12,318901,YouTube,44328.68,5.42,28218
Campanha_1230,Filme_5737,14,47614.98,153140,Facebook,416972.58,5.33,6877
Campanha_8887,Filme_2764,16,8821.62,719340,Instagram,87096.56,8.28,30904
Campanha_2116,Filme_6830,14,4519.1,195134,Instagram,37261.0,6.44,22756
Campanha_7340,Filme_2378,14,4985.0,964692,LinkedIn,35943.5,4.41,158329
Campanha_9958,Filme_3490,14,14044.22,485181,LinkedIn,129869.66,9.45,73437
Campanha_1677,Filme_4083,14,47586.25,51297,YouTube,194663.42,0.24,9988
Campanha_9807,Filme_5369,18,34463.49,312738,LinkedIn,91469.26,7.65,25299
Campanha_3299,Filme_7403,16,45537.21,293108,Instagram,118320.75,8.03,49733
Campanha_6920,Filme_8581,18,25465.63,161849,LinkedIn,61334.77,0.49,27032
Campanha_4998,Filme_8218,10,8770.78,17873,Instagram,13615.05,3.39,2545
Campanha_2386,Filme_9752,12,44247.02,696457,Twitter,177382.42,2.95,43652
Campanha_4549,Filme_3123,14,46094.37,216035,Google Ads,314732.76,7.51,26132
Campanha_1980,Filme_3807,10,3960.15,60239,Google Ads,32129.8,8.15,8567
Campanha_3490,Filme_4475,14,8507.24,240536,LinkedIn,73973.22,8.75,27532
Campanha_3568,Filme_3154,10,21100.2,42074,YouTube,95332.78,0.6,7358
Campanha_2172,Filme_8560,10,29608.8,714276,Facebook,226529.1,1.59,56054
Campanha_3264,Filme_5953,12,41117.25,595281,Facebook,78975.7,0.64,92154
Campanha_4548,Filme_2312,18,22226.25,598605,YouTube,61185.9,6.7,20509
Campanha_3978,Filme_7102,10,9218.85,626549,Facebook,61156.71,8.34,123741
Campanha_3223,Filme_1077,12,30897.78,120898,Instagram,271524.78,1.07,18076
Campanha_4799,Filme_9001,18,40651.89,351549,LinkedIn,334595.1,9.69,58590
Campanha_9472,Filme_8957,12,22931.07,421416,Facebook,181680.48,4.72,19392
Campanha_3051,Filme_7798,14,2731.05,991638,YouTube,11251.11,1.38,136399
Campanha_4155,Filme_6165,16,31618.86,669246,Google Ads,220048.94,5.75,8202
Campanha_901,Filme_2030,18,20760.45,324977,Instagram,135319.98,0.61,37091
Campanha_4821,Filme_620,16,27461.17,35317,Facebook,251709.16,2.55,1414
Campanha_818,Filme_6894,12,17203.64,191568,YouTube,34104.29,2.72,14907
Campanha_1394,Filme_4453,0,14348.88,578210,YouTube,56754.91,8.64,29062
Campanha_9726,Filme_9512,14,21037.38,144987,Facebook,18773.45,7.27,24728
Campanha_6452,Filme_9232,16,47213.17,977271,Twitter,302497.28,7.03,64003
Campanha_1735,Filme_5722,18,33605.79,687947,LinkedIn,167373.1,4.25,11086
Campanha_5004,Filme_2461,12,41762.6,593616,Facebook,404138.14,5.62,117685
Campanha_8241,Filme_7693,18,19491.7,394418,Instagram,80731.25,9.49,45976
Campanha_7523,Filme_2063,10,31859.36,443706,LinkedIn,277159.87,8.76,65150
Campanha_551,Filme_5562,10,38430.24,610858,Google Ads,159737.74,7.49,84887
Campanha_1588,Filme_608,16,36361.5,23303,LinkedIn,314892.06,5.37,501
Campanha_3024,Filme_6122,18,46380.09,539400,Facebook,291523.71,3.39,53024
Campanha_4689,Filme_9048,14,3105.92,568986,YouTube,25740.81,6.82,10269
Campanha_4812,Filme_7777,18,8227.16,411012,LinkedIn,60773.32,4.94,43451
Campanha_6398,Filme_312,18,13179.48,341022,Instagram,16898.77,8.98,12865
Campanha_6702,Filme_4979,10,20905.83,514835,Instagram,64073.57,5.34,78484
Campanha_5291,Filme_6346,16,38089.33,392951,Facebook,145280.25,3.24,9451
Campanha_7011,Filme_493,12,27582.35,327635,Facebook,65028.09,5.56,4604
Campanha_7186,Filme_1716,10,14406.67,784187,Facebook,93603.82,5.54,153936
Campanha_9604,Filme_3336,18,24900.3,183896,Instagram,80109.82,1.93,33707
Campanha_1058,Filme_1249,0,25495.22,817772,Instagram,214125.15,4.62,12223
Campanha_2610,Filme_5743,14,25976.87,947879,Twitter,172154.01,7.84,147148
Campanha_1897,Filme_3361,10,11262.42,833696,Instagram,68223.79,3.37,100113
Campanha_7552,Filme_5255,14,8151.42,773157,Google Ads,17717.5,0.32,132705
Campanha_6388,Filme_7416,10,41582.38,434915,Instagram,389139.03,3.15,4578
Campanha_7848,Filme_2150,14,30205.77,352256,Google Ads,132178.26,2.89,16648
Campanha_4350,Filme_1345,16,12267.22,272031,Google Ads,33545.71,0.39,41309
Campanha_273,Filme_1381,14,23666.76,384555,Instagram,71241.58,9.76,63623
Campanha_8738,Filme_578,14,46696.15,972926,Facebook,368870.88,1.76,172874
Campanha_839,Filme_2794,14,4188.32,162980,Google Ads,22574.78,4.18,29198
Campanha_3031,Filme_9692,14,29234.22,557438,Twitter,105884.85,1.22,51142
Campanha_5908,Filme_5634,16,8565.93,570884,Google Ads,56133.65,8.66,13725
Campanha_5468,Filme_8033,0,5077.49,426122,Twitter,46164.75,8.75,24454
Campanha_7384,Filme_7917,10,26321.53,585870,Instagram,112730.24,4.3,55357
Campanha_8828,Filme_5047,0,42389.08,89948,Google Ads,399788.14,2.67,5041
Campanha_4730,Filme_2381,10,20126.94,44897,Google Ads,74563.37,4.4,2619
Campanha_7489,Filme_2771,18,32024.61,432137,Facebook,260057.33,6.32,71314
Campanha_7578,Filme_2147,18,27630.47,604057,Instagram,271363.67,7.09,59427
Campanha_6491,Filme_8365,14,35254.79,913354,Twitter,47594.84,1.9,179532
Campanha_8094,Filme_6171,16,5633.24,600450,LinkedIn,32217.07,1.19,29027
Campanha_3678,Filme_7019,12,49323.93,62884,Facebook,244800.49,4.77,1127
Campanha_7065,Filme_2834,12,26930.86,249762,Instagram,201127.47,7.71,48414
Campanha_5059,Filme_8659,18,48086.92,785148,Instagram,114325.1,7.1,106174
Campanha_1282,Filme_2260,16,6126.29,201329,Twitter,14811.93,9.82,20232
Campanha_7523,Filme_5355,0,27007.95,693233,Facebook,231187.59,8.01,61644
Campanha_1678,Filme_6030,18,21562.32,610554,Google Ads,99801.33,9.78,68200
Campanha_9566,Filme_384,14,31318.8,959858,Twitter,295012.3,0.25,127815
Campanha_1576,Filme_8989,18,46002.07,782070,Google Ads,399570.3,0.36,11645
Campanha_6263,Filme_7028,14,9393.86,662424,Instagram,17746.93,3.03,128857
Campanha_832,Filme_6337,12,38241.62,658686,Facebook,52021.72,8.21,17263
Campanha_9100,Filme_6537,10,12388.55,631247,YouTube,54939.24,0.78,67175
Campanha_5905,Filme_7469,16,4635.61,839039,Facebook,13471.65,1.88,115910
Campanha_8416,Filme_5365,14,24367.08,799593,Google Ads,27188.33,6.64,154376
Campanha_8819,Filme_2770,18,11950.1,759516,Facebook,25362.53,2.01,144960
Campanha_9600,Filme_6512,14,7156.68,450924,Twitter,31092.36,3.88,18821
Campanha_5213,Filme_1206,18,29840.67,152097,Twitter,55292.34,9.53,30004
Campanha_6570,Filme_548,12,20004.63,31177,Twitter,172514.65,1.86,1259
Campanha_9767,Filme_1584,0,10758.25,793537,Twitter,90431.79,7.27,22173
Campanha_1575,Filme_1217,14,7390.18,611523,LinkedIn,57093.44,6.2,24104
Campanha_5874,Filme_6656,16,32704.19,769715,Google Ads,227166.99,1.74,41952
Campanha_5902,Filme_6393,10,40440.99,524103,Google Ads,220020.2,5.9,52251
Campanha_8959,Filme_9996,18,6078.57,434725,YouTube,32348.27,1.86,13683
Campanha_8688,Filme_3814,10,4215.4,515230,LinkedIn,9803.36,3.29,87797
Campanha_7903,Filme_7904,18,36777.02,22272,Facebook,286253.73,9.44,3087
Campanha_2595,Filme_3477,0,37966.35,852539,YouTube,84105.37,5.22,136963
Campanha_1649,Filme_6171,18,32233.43,814275,Twitter,107168.6,1.56,83265
Campanha_7476,Filme_4698,10,2843.93,395563,LinkedIn,6697.21,3.9,16087
Campanha_137,Filme_6785,10,47924.43,18665,Instagram,477661.57,8.47,2955
Campanha_6155,Filme_9151,0,17572.17,387636,YouTube,55251.98,7.81,5340
Campanha_9002,Filme_3165,16,33831.87,906886,YouTube,164715.55,9.45,61597
Campanha_6911,Filme_7771,18,45582.66,652572,LinkedIn,137790.41,8.86,36877
Campanha_8369,Filme_3748,12,5166.23,448949,LinkedIn,46473.92,1.34,74011
Campanha_3499,Filme_4424,0,33018.21,781803,Instagram,150098.18,9.62,41695
Campanha_7024,Filme_160,16,13480.92,339619,YouTube,122090.63,9.13,16410
Campanha_5681,Filme_8604,14,25758.45,975267,Google Ads,247788.32,4.51,169506
Campanha_7091,Filme_8884,12,41007.27,421667,Twitter,349082.89,7.66,53349
Campanha_9129,Filme_9426,14,7691.22,504686,LinkedIn,41267.8,4.66,10865
Campanha_2949,Filme_1673,12,6461.16,822075,LinkedIn,15257.32,1.47,80594
Campanha_3732,Filme_5570,10,16173.37,848927,Google Ads,76320.11,5.04,107859
Campanha_3391,Filme_1050,18,3623.72,336002,Instagram,26462.71,7.19,61759
Campanha_9786,Filme_2877,18,43526.04,121134,Instagram,424936.09,6.87,1699
Campanha_4037,Filme_3033,12,30847.57,656618,YouTube,110380.28,6.16,80819
Campanha_4249,Filme_9914,10,18285.05,867832,Google Ads,106590.3,7.1,39148
Campanha_6165,Filme_8242,10,23695.86,894277,LinkedIn,144308.9,6.08,84826
Campanha_5540,Filme_6841,18,6785.98,929747,LinkedIn,60928.83,2.86,91824
Campanha_6282,Filme_1311,0,46691.83,717922,Instagram,435044.24,8.35,129956
Campanha_9126,Filme_7809,12,34192.21,347619,YouTube,309631.15,6.41,56506
Campanha_5422,Filme_4376,0,5384.65,41505,Facebook,20657.3,2.27,4779
Campanha_1805,Filme_3619,18,15162.44,838740,LinkedIn,24314.5,5.03,126124
Campanha_7989,Filme_9055,18,19277.05,534337,Facebook,81387.82,0.59,45276
Campanha_2781,Filme_8538,12,9693.34,734275,Facebook,62794.49,1.08,98767
Campanha_68,Filme_4111,0,38582.26,912310,Twitter,330300.09,7.29,127067
Campanha_8404,Filme_5425,0,28380.7,605428,Instagram,72895.9,3.18,35370
Campanha_5062,Filme_8239,16,38953.38,801394,Google Ads,98126.46,0.15,16581
Campanha_6545,Filme_9132,14,36635.1,450009,Instagram,326488.56,3.68,61655
Campanha_4720,Filme_5371,16,35338.53,972342,Google Ads,101013.25,9.67,115054
Campanha_4558,Filme_7084,14,5658.5,489949,YouTube,37904.02,7.51,64218
Campanha_1725,Filme_7381,18,23647.61,115470,Twitter,120672.33,5.36,17983
Campanha_4917,Filme_7023,12,26798.46,178424,LinkedIn,253457.59,1.95,34767
Campanha_3251,Filme_5503,16,20125.72,11532,LinkedIn,33229.14,5.87,720
Campanha_5843,Filme_6231,16,29026.98,407772,Google Ads,130874.0,1.61,55192
Campanha_2732,Filme_4298,12,3487.37,392549,Instagram,4930.77,1.01,7177
Campanha_9566,Filme_2086,14,46700.5,161650,Google Ads,36907.75,8.4,25667
Campanha_4098,Filme_6859,10,25590.62,391298,Google Ads,192109.16,5.85,15112
Campanha_7662,Filme_3714,10,36186.37,869327,YouTube,158260.31,3.3,31752
Campanha_3541,Filme_8195,0,41883.53,843606,Instagram,206314.07,5.1,77735
Campanha_4301,Filme_1922,18,16480.74,762099,LinkedIn,161789.1,2.25,39775
Campanha_4123,Filme_9077,12,35353.89,987921,Facebook,26714.2,0.42,153850
Campanha_2384,Filme_7060,16,13190.0,30258,Instagram,108002.46,7.65,3715
Campanha_3272,Filme_1776,18,9450.88,953239,Google Ads,8094.03,4.85,167167
Campanha_4608,Filme_810,10,17356.58,193879,Twitter,45722.05,9.9,16040
Campanha_4559,Filme_9122,0,28842.51,969574,Google Ads,134122.45,2.88,76966
Campanha_7086,Filme_6948,18,19063.96,905008,Twitter,46021.53,1.87,60140
Campanha_4968,Filme_671,14,2407.74,590975,LinkedIn,4339.0,1.24,96379
Campanha_875,Filme_4554,14,8553.28,253569,Google Ads,8665.31,7.06,3130
Campanha_4229,Filme_8144,16,41897.95,699351,LinkedIn,359025.79,9.03,8663
Campanha_3790,Filme_294,16,44327.67,639271,Instagram,123078.22,4.51,111988
Campanha_4637,Filme_4158,16,45490.96,947125,Facebook,32892.16,7.17,37026
Campanha_5678,Filme_4024,18,18750.73,419761,Google Ads,185249.17,6.98,80371
Campanha_4417,Filme_7830,12,49919.87,360278,Twitter,237055.74,5.26,4019
Campanha_8881,Filme_8779,18,38149.18,631184,Twitter,55887.47,5.38,69620
Campanha_880,Filme_7098,16,27561.53,460022,Instagram,202188.48,6.92,82176
Campanha_9545,Filme_3401,12,29051.85,12631,Google Ads,121684.58,8.33,911
Campanha_4356,Filme_7259,14,35991.15,566280,Google Ads,37547.29,2.14,96057
Campanha_7946,Filme_7003,16,41894.99,137476,Twitter,148298.19,3.85,4431
Campanha_1859,Filme_1975,16,15030.98,649489,Facebook,145183.08,2.81,62107
Campanha_8924,Filme_8529,10,35064.36,257812,LinkedIn,251726.0,3.72,12733
Campanha_5447,Filme_514,18,45700.78,249414,Twitter,456085.94,2.87,5026
Campanha_1618,Filme_3827,14,33328.27,697260,YouTube,295030.41,9.65,9161
Campanha_6136,Filme_274,10,17547.72,918129,Instagram,90836.49,4.07,83096
Campanha_7381,Filme_425,18,28639.66,848484,LinkedIn,106905.96,5.63,157507
Campanha_324,Filme_1107,12,44483.6,492296,YouTube,22568.9,7.95,14382
Campanha_6947,Filme_9289,0,21827.79,667378,Twitter,109799.58,6.69,80705
Campanha_7909,Filme_5011,18,1274.29,941624,Google Ads,11370.51,6.45,82507
Campanha_3986,Filme_3875,10,49612.82,394366,Instagram,74009.38,2.91,10416
Campanha_7226,Filme_9535,12,15794.22,34701,Instagram,96136.62,4.57,2311
Campanha_2866,Filme_5121,14,21092.38,533571,LinkedIn,38547.06,5.38,70773
Campanha_5993,Filme_7944,14,17229.09,538364,YouTube,158066.89,3.26,57251
Campanha_7272,Filme_214,0,38442.02,169959,Twitter,262861.01,4.89,22041
Campanha_7414,Filme_9165,10,48856.77,641096,Google Ads,388035.7,1.27,91082
Campanha_4227,Filme_9996,18,2273.97,366348,Twitter,19291.95,3.8,57835
Campanha_8672,Filme_7130,16,6994.75,237267,Google Ads,47215.06,4.78,14031
Campanha_1648,Filme_6236,14,28524.91,356083,Google Ads,233269.79,1.01,28763
Campanha_5930,Filme_3185,18,8426.32,575061,LinkedIn,39331.99,1.93,57783
Campanha_9614,Filme_4758,18,44110.68,770880,Facebook,158809.27,9.82,52661
Campanha_9294,Filme_2983,14,21734.57,148459,Twitter,103141.41,0.52,26712
Campanha_1305,Filme_218,14,30450.86,870935,YouTube,126002.92,8.06,153676
Campanha_9519,Filme_3031,16,7065.22,347428,Instagram,43762.21,6.05,57045
Campanha_9884,Filme_8122,16,23733.56,873537,Facebook,77826.68,4.55,163467
Campanha_1001,Filme_5908,16,4663.48,381489,Facebook,27328.6,5.11,39463
Campanha_4511,Filme_6466,0,28892.89,807384,Google Ads,93887.94,8.63,83437
Campanha_4549,Filme_6037,10,10913.32,69490,LinkedIn,82349.45,1.29,4782
Campanha_2755,Filme_7913,10,27564.15,63208,Google Ads,198848.82,2.73,6306
Campanha_5516,Filme_7148,10,2710.54,939986,Facebook,2772.78,0.93,80137
Campanha_1377,Filme_1049,10,25998.32,368886,LinkedIn,99089.99,5.08,51300
Campanha_8958,Filme_1084,12,8572.02,394320,LinkedIn,14455.97,5.16,33630
Campanha_3179,Filme_8239,16,32939.21,446216,Twitter,276047.73,1.55,49830
Campanha_4113,Filme_7426,12,12065.45,792541,LinkedIn,37211.0,7.27,25872
Campanha_4695,Filme_5208,10,6732.54,700706,YouTube,34407.03,9.54,128598
Campanha_3665,Filme_7423,18,34870.61,863999,YouTube,86652.14,5.94,74940
Campanha_9751,Filme_9765,0,39608.17,285896,Instagram,162545.71,5.14,30980
Campanha_3833,Filme_9132,18,23706.31,731429,Instagram,234064.43,6.03,106786
Campanha_75,Filme_8636,12,45772.12,296196,Twitter,149336.75,1.06,21959
Campanha_5728,Filme_133,0,45641.65,102389,Facebook,147259.34,3.83,1325
Campanha_4191,Filme_3861,16,32176.5,384550,Google Ads,57171.79,7.17,44583
Campanha_3938,Filme_1865,0,49547.8,796007,Google Ads,335981.17,3.5,36286
Campanha_7051,Filme_9186,14,47722.77,640971,LinkedIn,421017.66,5.64,127527
Campanha_3493,Filme_1009,0,24627.37,176587,LinkedIn,153823.58,6.95,17185
Campanha_4554,Filme_8319,18,49758.9,622236,Google Ads,422511.13,5.48,46519
Campanha_4043,Filme_337,18,21324.97,254783,Google Ads,109765.72,0.21,20500
Campanha_9661,Filme_2709,12,18695.75,784631,YouTube,45297.13,5.78,156209
Campanha_9553,Filme_3490,12,7905.9,756505,Facebook,39989.82,3.88,69089
Campanha_7568,Filme_3622,0,48977.54,801957,LinkedIn,62202.28,9.7,74861
Campanha_4619,Filme_516,16,32478.29,911814,LinkedIn,52192.72,5.02,82304
Campanha_10000,Filme_2117,14,20952.06,291401,Facebook,106449.08,9.68,23927
Campanha_6885,Filme_2584,0,3169.14,932304,Twitter,3453.77,5.64,139795
Campanha_3972,Filme_2645,12,17718.01,924090,Google Ads,41487.41,6.04,95489
Campanha_5419,Filme_8239,10,36164.89,842545,YouTube,324877.78,0.63,77486
Campanha_891,Filme_8251,12,47607.63,734600,Instagram,384054.11,5.4,50234
Campanha_4374,Filme_637,10,48384.77,187756,LinkedIn,258210.65,6.33,9762
Campanha_8676,Filme_8931,12,43046.16,326084,LinkedIn,166710.05,1.58,21312
Campanha_6546,Filme_34,14,30143.38,686245,LinkedIn,290042.83,3.98,87359
Campanha_3668,Filme_1208,18,47305.52,548776,Google Ads,175172.95,3.24,38003
Campanha_3121,Filme_5217,14,44780.64,781199,Google Ads,97408.89,8.59,140121
Campanha_6840,Filme_8703,14,9871.32,861971,Instagram,75291.1,9.94,35854
Campanha_125,Filme_7491,16,29174.15,810032,Instagram,212687.12,5.2,70839
Campanha_2530,Filme_311,10,15400.99,471155,Google Ads,8297.78,4.75,65634
Campanha_6440,Filme_5166,18,33909.4,316174,Twitter,320350.47,0.53,47873
Campanha_5876,Filme_6245,10,3870.29,938938,LinkedIn,23016.58,7.4,130544
Campanha_1172,Filme_2711,10,31863.02,933452,Facebook,263845.58,6.93,45515
Campanha_6195,Filme_2861,18,39286.99,127089,Facebook,244129.62,1.29,24826
Campanha_242,Filme_4632,12,2434.06,56167,Google Ads,18974.59,6.66,7681
Campanha_7011,Filme_4181,10,9499.86,525151,Facebook,73682.83,3.78,38315
Campanha_8699,Filme_3663,10,7251.45,515142,Twitter,47818.16,5.87,20389
Campanha_9595,Filme_778,14,9591.65,921765,Instagram,54129.28,9.65,38174
Campanha_8222,Filme_3599,10,7181.3,133873,Google Ads,57515.08,5.35,23188
Campanha_9252,Filme_1569,0,11928.44,101077,Twitter,117744.33,2.27,13211
Campanha_9520,Filme_7581,12,37110.21,416019,Google Ads,281460.2,2.02,76343
Campanha_5673,Filme_9989,14,44692.55,295428,YouTube,94006.8,5.0,29076
Campanha_916,Filme_5297,16,26545.69,722118,Twitter,210149.79,8.66,9013
Campanha_5059,Filme_963,12,22083.78,80689,LinkedIn,113942.65,3.41,11875
Campanha_6659,Filme_6205,18,36252.78,543727,Twitter,351548.37,6.6,9666
Campanha_4607,Filme_9786,12,3299.24,210197,Google Ads,8177.72,6.25,8235
Campanha_2103,Filme_7745,0,41672.63,897040,LinkedIn,189457.85,0.37,146508
Campanha_5272,Filme_7283,14,49974.36,267242,Twitter,40923.42,4.73,48858
Campanha_7260,Filme_4029,18,9501.0,930880,Google Ads,20489.39,6.9,27717
Campanha_5944,Filme_8881,14,44504.25,196283,Twitter,133098.05,0.49,14692
Campanha_9047,Filme_8814,16,30542.77,210044,Instagram,221478.92,0.14,38464
Campanha_596,Filme_5666,10,28269.83,673756,LinkedIn,85210.34,4.36,48167
Campanha_6860,Filme_2593,18,23903.33,657875,LinkedIn,230718.83,8.24,54415
Campanha_3990,Filme_7537,10,19982.71,695305,Instagram,38620.44,0.4,106337
Campanha_9753,Filme_5598,12,49774.74,957049,Twitter,82182.61,9.36,11083
Campanha_1750,Filme_4989,14,21563.39,804219,Instagram,196419.77,0.45,49304
Campanha_9274,Filme_8336,14,45821.2,443937,Google Ads,224330.66,5.5,73973
Campanha_9430,Filme_205,0,9590.26,410605,Google Ads,66443.97,7.58,39730
Campanha_9461,Filme_6421,12,11468.73,265207,Google Ads,77840.37,2.24,37629
Campanha_3807,Filme_3516,10,38111.6,723679,Google Ads,150824.71,3.8,90967
Campanha_5992,Filme_5912,12,16580.21,182106,Google Ads,146613.83,7.12,35120
Campanha_9474,Filme_5443,10,21154.37,677371,YouTube,10579.95,4.79,56037
Campanha_5914,Filme_9204,14,49796.71,957671,Google Ads,146550.27,9.48,176981
Campanha_8640,Filme_8397,10,12865.32,449836,Twitter,120722.04,6.52,47334
Campanha_3561,Filme_8718,0,42450.36,584770,Facebook,177262.99,2.37,19648
Campanha_7844,Filme_1671,0,14830.99,611626,Google Ads,67734.99,9.69,77708
Campanha_4541,Filme_8857,14,5393.89,45289,Facebook,52564.73,7.96,6345
Campanha_8188,Filme_2539,14,49296.68,665588,Instagram,260972.34,8.1,94837
Campanha_5172,Filme_6716,12,18445.83,48108,LinkedIn,168014.22,4.04,7694
Campanha_7229,Filme_4879,14,45416.41,790508,Facebook,268861.54,9.08,123003
Campanha_4499,Filme_9771,0,25816.37,221136,Instagram,17216.02,4.66,14921
Campanha_4623,Filme_9704,18,12965.17,98218,LinkedIn,57193.75,3.8,16626
Campanha_3777,Filme_4451,0,43935.04,725867,Instagram,283381.43,5.65,142676
Campanha_7761,Filme_299,14,10306.89,868049,LinkedIn,32421.53,5.88,128227
Campanha_9013,Filme_6947,10,33956.75,374031,YouTube,42949.88,7.28,61903
Campanha_2477,Filme_8800,12,28757.64,140438,Google Ads,245848.76,2.51,26424
Campanha_7653,Filme_6258,10,23332.53,466804,Twitter,184663.77,0.75,84083
Campanha_4951,Filme_8467,18,37703.85,982758,LinkedIn,228835.25,7.46,59378
Campanha_7998,Filme_5588,12,22833.97,885610,Instagram,191382.67,6.55,153856
Campanha_2870,Filme_4014,10,41818.29,973663,Twitter,61689.93,5.07,21387
Campanha_2647,Filme_4568,0,29426.87,234524,Google Ads,252892.52,9.71,16047
Campanha_7907,Filme_9824,10,29907.91,129002,Twitter,33780.32,4.54,12486
Campanha_5495,Filme_5121,12,15182.53,507304,YouTube,126915.49,3.22,43294
Campanha_34,Filme_4182,14,24815.89,287812,Twitter,73842.24,1.34,39832
Campanha_2239,Filme_4512,0,33109.69,282638,LinkedIn,301481.18,8.75,52639
Campanha_6902,Filme_1837,10,32364.99,247864,Facebook,150455.73,7.18,3017
Campanha_4514,Filme_1257,12,18999.43,989393,Instagram,135412.93,6.89,93178
Campanha_1310,Filme_4623,18,7682.49,502962,YouTube,38795.96,7.74,37101
Campanha_4994,Filme_1069,18,36978.18,729567,YouTube,94516.64,2.51,58507
Campanha_7254,Filme_9115,10,45943.6,929042,Google Ads,457803.94,2.12,182570
Campanha_2248,Filme_4230,14,12473.01,198769,Twitter,109679.96,4.54,6535
Campanha_3194,Filme_4110,12,31331.75,411314,LinkedIn,108588.44,9.65,52949
Campanha_5710,Filme_7185,18,12972.34,782604,Facebook,88813.59,2.39,47484
Campanha_7789,Filme_6398,16,39482.8,763168,Google Ads,268918.42,5.46,124431
Campanha_8474,Filme_5806,0,31009.99,244529,Instagram,282390.28,3.38,46305
Campanha_4354,Filme_2332,16,14702.22,605818,Instagram,73029.25,3.36,67176
Campanha_1434,Filme_5023,18,26138.24,641756,Instagram,164935.34,1.48,51524
Campanha_4931,Filme_9510,12,22272.19,344019,Facebook,189461.77,5.61,27377
Campanha_4275,Filme_1080,10,7357.57,386892,Twitter,55575.79,3.15,28749
Campanha_3857,Filme_1902,14,35222.44,16371,Google Ads,182716.26,5.08,1879
Campanha_4743,Filme_8220,16,48341.49,692880,Instagram,194952.12,9.15,114541
Campanha_6354,Filme_135,0,41681.8,227786,YouTube,400558.01,3.77,8173
Campanha_9018,Filme_4111,18,16854.52,322615,YouTube,60495.6,8.15,12130
Campanha_6741,Filme_693,0,29303.9,521923,Instagram,289624.67,3.49,50530
Campanha_397,Filme_183,14,36543.96,952271,YouTube,207124.78,9.68,31471
Campanha_9260,Filme_4542,18,42492.05,849580,LinkedIn,218130.46,3.54,122037
Campanha_993,Filme_2296,10,4779.49,536901,Twitter,20438.57,4.1,94032
Campanha_9582,Filme_2014,18,40246.69,558898,Twitter,181614.41,8.22,7599
