nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_9354,Filme_3908,18,86087.23,15588,Google Ads,19123.7,3.58,2585
Campanha_6093,Filme_2073,14,88131.69,15533,Instagram,53948.64,2.67,867
Campanha_8748,Filme_4564,0,193309.2,18806,LinkedIn,37464.33,3.56,741
Campanha_2037,Filme_5345,12,76460.86,8089,LinkedIn,46763.19,3.39,869
Campanha_628,Filme_2830,12,61877.23,14733,Google Ads,14877.35,4.4,2460
Campanha_3972,Filme_467,10,56122.57,7342,Instagram,31611.36,2.56,958
Campanha_9434,Filme_5932,14,23037.25,4286,Facebook,15766.6,3.44,763
Campanha_793,Filme_8267,12,83490.08,9818,LinkedIn,37223.55,4.73,746
Campanha_8607,Filme_8084,10,137432.64,11993,LinkedIn,64868.85,5.43,1945
Campanha_4883,Filme_6620,18,39297.48,7799,YouTube,20851.47,4.49,200
Campanha_3205,Filme_3786,14,17537.18,2122,Twitter,24243.15,1.63,327
Campanha_6085,Filme_2017,0,185706.93,17674,LinkedIn,109605.34,4.88,3237
Campanha_2143,Filme_9659,16,45835.09,6905,Instagram,44706.6,1.63,397
Campanha_335,Filme_8875,18,27483.09,6327,YouTube,20167.1,5.21,1033
Campanha_9528,Filme_9121,14,51977.08,6832,Twitter,17651.83,1.89,1073
Campanha_339,Filme_690,16,27003.54,3398,Twitter,44948.89,1.95,309
Campanha_7782,Filme_5484,14,196931.32,21662,LinkedIn,34229.81,4.59,2322
Campanha_8053,Filme_2799,10,146922.13,37771,YouTube,25744.49,3.71,3566
Campanha_946,Filme_7044,14,130716.78,25774,YouTube,29700.29,4.58,473
Campanha_1472,Filme_7132,14,18183.23,2249,Twitter,7511.65,1.57,193
Campanha_4378,Filme_9730,0,96301.72,15950,Facebook,46187.03,2.66,842
Campanha_7026,Filme_8512,0,66508.73,8221,Twitter,85712.46,1.5,1283
Campanha_9529,Filme_6024,18,46753.75,8411,Instagram,14042.61,2.09,1125
Campanha_3047,Filme_3495,10,75799.6,16104,Facebook,44391.39,2.84,1631
Campanha_8091,Filme_4418,14,111879.81,21909,Facebook,98728.83,2.76,2026
Campanha_8076,Filme_173,16,169138.08,15095,LinkedIn,80453.07,4.36,2878
Campanha_5976,Filme_243,12,94934.19,17602,Facebook,112818.85,2.98,2545
Campanha_6979,Filme_6632,10,162464.9,33035,YouTube,27518.69,4.84,3125
Campanha_2731,Filme_8705,0,72389.9,14403,YouTube,29568.93,3.99,2638
Campanha_4272,Filme_7529,18,34961.29,3835,Twitter,43531.56,2.24,614
Campanha_812,Filme_1191,0,55068.91,14410,YouTube,27460.87,5.11,1827
Campanha_3005,Filme_6481,14,34491.32,4760,Instagram,46169.34,2.76,495
Campanha_7131,Filme_5985,18,15035.47,2611,Google Ads,4807.59,3.33,50
Campanha_8693,Filme_6629,0,49982.88,6824,Instagram,26902.87,1.97,1221
Campanha_649,Filme_4915,0,69603.93,15610,YouTube,54744.29,4.1,3037
Campanha_663,Filme_3634,0,119039.19,20014,Facebook,130761.66,3.68,3102
Campanha_7922,Filme_133,10,104444.05,21321,Google Ads,42498.94,4.06,3785
Campanha_1059,Filme_2574,18,63895.77,14546,Google Ads,38579.18,4.18,732
Campanha_5870,Filme_5776,10,79178.51,10726,Instagram,107773.2,2.67,2093
Campanha_4790,Filme_145,16,97284.15,21890,Google Ads,91241.53,4.01,1507
Campanha_2778,Filme_2921,14,86279.07,13123,Facebook,64557.11,3.2,1067
Campanha_7152,Filme_5777,0,28767.14,6499,YouTube,21966.86,5.09,1096
Campanha_9047,Filme_8487,10,97326.34,24411,YouTube,35341.46,3.53,4112
Campanha_3130,Filme_1198,18,49318.32,6236,Instagram,39813.56,1.73,562
Campanha_1058,Filme_6169,12,36290.13,4591,Twitter,46798.52,1.47,784
Campanha_3533,Filme_5674,14,52496.29,8105,Facebook,15012.42,2.94,461
Campanha_8809,Filme_6357,16,85446.72,18857,YouTube,22834.17,3.89,1844
Campanha_5765,Filme_5260,0,24670.02,3409,Twitter,46978.86,2.04,432
Campanha_9805,Filme_5168,16,76150.66,8159,LinkedIn,37412.35,4.04,778
Campanha_3109,Filme_2068,16,15675.27,3282,Facebook,18299.79,3.39,145
Campanha_2155,Filme_5037,18,98103.58,11431,LinkedIn,69986.2,3.21,1078
Campanha_9740,Filme_6267,16,106686.63,15402,Facebook,101780.11,2.3,1773
Campanha_5623,Filme_9756,14,65895.73,7807,LinkedIn,14650.23,3.96,80
Campanha_8255,Filme_3795,14,41651.97,6709,Google Ads,36483.5,2.93,376
Campanha_2263,Filme_5215,18,41311.16,8242,Facebook,20708.42,3.25,1328
Campanha_3346,Filme_1229,14,32184.85,3099,LinkedIn,20045.71,4.83,108
Campanha_3245,Filme_8280,10,26211.72,4768,Google Ads,13661.49,3.84,122
Campanha_7377,Filme_5024,18,103840.03,21462,Facebook,123261.92,2.75,2338
Campanha_2882,Filme_1944,14,12291.46,1576,Instagram,17839.78,2.62,70
Campanha_6115,Filme_3187,10,39221.36,4766,Twitter,40083.31,1.71,586
Campanha_4940,Filme_8004,14,42562.19,4671,Twitter,22698.94,1.41,872
Campanha_1913,Filme_9522,16,96952.33,17586,YouTube,27849.9,4.93,2376
Campanha_2295,Filme_8837,10,43929.65,5099,Twitter,35279.47,1.38,1005
Campanha_8996,Filme_4973,0,52728.19,7621,Instagram,28410.49,1.96,1336
Campanha_1124,Filme_367,18,115096.68,29269,YouTube,63145.98,4.45,2491
Campanha_6986,Filme_7399,10,74030.25,15222,Facebook,76569.21,2.06,2358
Campanha_7258,Filme_3947,0,41261.5,7650,Google Ads,9894.85,4.34,247
Campanha_3490,Filme_3467,10,7639.42,1079,Twitter,7222.44,1.75,108
Campanha_311,Filme_760,10,74222.58,8830,Twitter,74570.43,1.94,934
Campanha_756,Filme_545,12,62367.27,9595,Facebook,63546.87,2.92,621
Campanha_71,Filme_8653,18,59967.38,8124,Twitter,34091.79,1.69,978
Campanha_7657,Filme_8809,12,16767.34,2288,Instagram,11710.37,2.9,292
Campanha_802,Filme_9782,12,10875.42,1470,Twitter,13714.59,1.39,184
Campanha_2657,Filme_128,12,105408.62,17244,Google Ads,32715.69,3.04,3026
Campanha_2412,Filme_6908,10,112664.28,18755,Facebook,68837.7,2.8,617
Campanha_2345,Filme_5398,12,51644.23,6907,Twitter,77053.46,1.63,1280
Campanha_1320,Filme_8858,10,72828.34,11912,Instagram,65584.08,1.65,887
Campanha_1780,Filme_1275,14,19189.8,2684,Instagram,6842.21,2.67,275
Campanha_166,Filme_8179,16,50220.6,6522,Twitter,83059.84,1.72,694
Campanha_8261,Filme_1226,16,70066.7,8606,Twitter,115523.65,1.9,785
Campanha_8652,Filme_2416,0,50914.53,7549,Facebook,55527.14,3.52,225
Campanha_7510,Filme_83,0,108889.29,9239,LinkedIn,28609.0,4.11,1168
Campanha_5259,Filme_524,0,26235.24,5528,Google Ads,14588.08,2.96,320
Campanha_186,Filme_7751,16,59315.93,5974,Twitter,53529.59,1.86,760
Campanha_6924,Filme_2475,0,58859.35,9871,Facebook,60714.62,3.3,1799
Campanha_4913,Filme_5404,12,103697.17,22372,Facebook,83452.35,3.0,2402
Campanha_4683,Filme_4964,12,111694.66,22303,YouTube,88153.64,4.05,3958
Campanha_4191,Filme_5451,18,143447.79,30303,YouTube,36769.53,4.15,4950
Campanha_6486,Filme_8777,10,135207.36,12898,LinkedIn,32575.54,4.24,1952
Campanha_7248,Filme_8226,16,166367.04,16705,LinkedIn,84987.01,5.72,2148
Campanha_609,Filme_4638,18,153003.58,29438,YouTube,93614.89,5.12,5027
Campanha_2551,Filme_6378,18,47401.83,6758,Instagram,27897.2,2.88,1002
Campanha_4848,Filme_2744,12,109520.15,11859,LinkedIn,37491.63,5.87,2010
Campanha_4600,Filme_3383,14,51833.92,12753,YouTube,39460.89,3.65,760
Campanha_6939,Filme_6316,10,17644.16,2328,Instagram,6472.71,1.87,347
Campanha_8289,Filme_480,16,137108.42,30665,Google Ads,65789.9,4.44,4954
Campanha_8337,Filme_7896,12,112026.56,21762,Google Ads,75143.11,3.07,2275
Campanha_1114,Filme_218,0,126918.2,12211,LinkedIn,85242.5,5.9,1721
Campanha_5103,Filme_740,14,78451.52,12996,Instagram,40932.48,2.5,2406
Campanha_9420,Filme_4876,16,127309.69,10681,LinkedIn,76960.19,3.47,1466
Campanha_4160,Filme_8838,16,60436.43,8091,Twitter,87215.15,2.24,178
Campanha_6094,Filme_5428,0,58163.32,13829,Google Ads,56257.33,2.9,944
Campanha_2725,Filme_4854,0,56634.66,7356,Instagram,41936.44,2.28,1208
Campanha_1667,Filme_8129,12,120534.65,25109,Facebook,69696.7,2.27,645
Campanha_6547,Filme_8802,0,103077.91,11342,LinkedIn,67759.68,3.31,165
Campanha_2701,Filme_7417,10,136324.29,13839,LinkedIn,94153.82,4.39,1397
Campanha_6701,Filme_5593,12,39988.92,4224,Twitter,61344.22,2.15,352
Campanha_2564,Filme_7699,0,17225.69,2680,Facebook,6337.33,2.86,94
Campanha_9976,Filme_4268,12,26262.4,3279,Twitter,34075.21,2.15,519
Campanha_6393,Filme_554,10,23034.27,3736,Instagram,6220.61,2.85,252
Campanha_6944,Filme_6003,16,149117.42,30995,YouTube,114671.56,5.02,5325
Campanha_9389,Filme_2021,16,18250.95,3563,Facebook,18415.52,3.05,252
Campanha_9016,Filme_2907,12,59054.43,6442,Twitter,27968.1,1.42,966
Campanha_4317,Filme_532,12,115226.29,10170,LinkedIn,65199.29,4.31,1709
Campanha_3532,Filme_5914,14,70821.29,8598,Instagram,46825.86,2.29,1527
Campanha_4978,Filme_474,14,106159.47,27915,YouTube,72244.74,4.49,3594
Campanha_6758,Filme_8584,10,63940.8,9700,Facebook,55598.11,2.01,1906
Campanha_7444,Filme_3827,18,96550.21,17193,Instagram,76632.95,2.63,2577
Campanha_1052,Filme_7172,0,83796.26,14831,Facebook,87020.71,2.01,2019
Campanha_7696,Filme_5762,14,68424.09,9551,Instagram,76649.62,1.67,351
Campanha_1918,Filme_8002,16,110139.16,18617,Facebook,91873.93,2.74,399
Campanha_4786,Filme_9466,0,183102.65,20255,LinkedIn,132629.53,5.0,1920
Campanha_105,Filme_630,14,45171.7,7483,Facebook,18265.07,2.35,538
Campanha_4463,Filme_1219,12,69761.52,9155,Instagram,29541.46,1.77,244
Campanha_6154,Filme_3599,0,35963.74,4388,Twitter,50199.84,1.77,794
Campanha_9609,Filme_4572,0,160277.86,28905,YouTube,73502.43,4.55,5133
Campanha_4784,Filme_3472,0,142853.91,16284,LinkedIn,78854.51,3.72,1896
Campanha_9187,Filme_7198,14,165578.01,17708,LinkedIn,21356.98,3.31,2758
Campanha_4571,Filme_1155,14,100487.41,16865,Facebook,38283.73,2.77,909
Campanha_7476,Filme_567,0,51554.99,6825,Instagram,35883.98,2.14,175
Campanha_3073,Filme_8038,14,98823.96,14948,Instagram,90619.4,2.77,848
Campanha_760,Filme_4930,18,52287.79,10917,YouTube,12647.38,3.82,1790
Campanha_5002,Filme_4364,0,144589.78,30674,Google Ads,61436.41,2.43,577
Campanha_3784,Filme_7948,18,90916.97,14072,Instagram,71613.8,2.3,2588
Campanha_3782,Filme_8233,16,31454.88,6760,Facebook,24315.72,2.06,1297
Campanha_3140,Filme_3376,10,31915.79,3528,Twitter,17052.92,1.54,341
Campanha_7903,Filme_6584,18,189348.29,22603,LinkedIn,121447.92,3.46,759
Campanha_8779,Filme_5684,10,33045.72,5005,Facebook,11663.6,2.32,839
Campanha_3704,Filme_4116,14,85640.67,21915,YouTube,45967.91,3.37,2417
Campanha_5146,Filme_5380,18,87366.25,12787,Instagram,65781.15,1.74,466
Campanha_4775,Filme_3176,16,37413.12,6594,Facebook,7599.48,2.27,1197
Campanha_6152,Filme_8909,0,57507.75,12238,Google Ads,48773.08,3.89,618
Campanha_4507,Filme_298,14,62727.74,12049,Facebook,73543.6,2.95,1474
Campanha_2816,Filme_5198,16,124259.95,24766,Facebook,91605.06,3.69,2606
Campanha_1181,Filme_7808,10,16674.49,3384,Google Ads,6152.7,4.15,297
Campanha_560,Filme_5451,16,145900.7,14596,LinkedIn,66499.04,3.99,2240
Campanha_6957,Filme_8072,18,116853.83,10808,LinkedIn,43351.35,4.06,1566
Campanha_4961,Filme_6962,18,30511.84,4584,Instagram,23301.61,2.41,869
Campanha_7010,Filme_3482,14,80166.64,19056,Google Ads,19475.54,3.97,3715
Campanha_3239,Filme_2836,16,81722.82,15647,YouTube,64341.4,3.49,717
Campanha_8800,Filme_8283,18,56398.54,11779,Facebook,24142.48,2.77,1860
Campanha_8653,Filme_2667,0,71843.32,12421,Instagram,68089.24,2.18,753
Campanha_3970,Filme_8661,12,188890.92,20351,LinkedIn,109096.67,3.31,1622
Campanha_697,Filme_4444,0,21102.44,3649,Facebook,6737.33,3.27,192
Campanha_595,Filme_1461,14,84803.23,13911,Instagram,119024.62,1.63,1147
Campanha_6948,Filme_4456,10,174910.13,42335,YouTube,110753.79,4.8,5881
Campanha_7890,Filme_1609,10,106963.75,19394,Facebook,48428.2,3.15,3563
Campanha_9969,Filme_1159,16,51535.01,5045,LinkedIn,36201.29,3.75,691
Campanha_2790,Filme_2161,18,87089.01,17340,Google Ads,31718.5,2.86,2707
Campanha_7056,Filme_5272,18,75157.56,12007,Facebook,53723.54,3.04,528
Campanha_4766,Filme_4009,0,159215.68,14890,LinkedIn,97112.57,4.19,2937
Campanha_3513,Filme_7722,0,89237.41,12992,Facebook,31400.87,3.71,929
Campanha_7820,Filme_4110,18,17252.43,2374,Twitter,24495.48,1.55,439
Campanha_690,Filme_1793,16,67221.42,11235,Instagram,66371.01,2.23,1340
Campanha_8671,Filme_6623,10,31656.51,5737,Google Ads,23472.24,3.51,728
Campanha_8718,Filme_9337,14,186838.69,20849,LinkedIn,136918.18,3.98,2746
Campanha_2246,Filme_8580,14,53314.79,9258,Google Ads,9059.68,4.49,699
Campanha_7831,Filme_4986,12,81342.13,14565,Instagram,82602.38,2.18,1853
Campanha_8277,Filme_1046,14,99616.66,18486,YouTube,57871.89,3.63,261
Campanha_1639,Filme_8329,14,70137.51,11457,Instagram,25260.92,2.48,310
Campanha_1367,Filme_1573,14,30003.68,4246,Instagram,21100.71,2.37,248
Campanha_7711,Filme_5369,14,18258.99,2326,Twitter,34561.45,1.43,197
Campanha_552,Filme_1861,14,143218.15,25625,Google Ads,116340.04,3.7,299
Campanha_7880,Filme_8337,18,49332.18,7175,Instagram,33985.54,2.94,759
Campanha_7606,Filme_2341,12,161218.23,13123,LinkedIn,25508.31,3.39,1718
Campanha_6515,Filme_426,0,132218.24,12805,LinkedIn,85496.34,3.7,453
Campanha_1350,Filme_8972,0,105371.49,24331,Google Ads,18697.64,3.09,283
Campanha_8119,Filme_2228,16,28004.93,7107,YouTube,9949.76,3.55,720
Campanha_1113,Filme_10,12,70877.29,17581,YouTube,33921.7,3.09,2206
Campanha_2002,Filme_2324,16,159568.32,13256,LinkedIn,45354.48,4.13,921
Campanha_5316,Filme_36,16,100442.53,24942,YouTube,20156.7,5.04,3088
Campanha_8332,Filme_8379,10,134558.48,30678,Google Ads,76328.42,4.29,5191
Campanha_1967,Filme_6225,12,167188.54,37891,YouTube,81570.98,4.56,6406
Campanha_7759,Filme_7294,18,43541.55,7545,Instagram,30067.86,2.68,1253
Campanha_696,Filme_9265,10,134165.79,14213,LinkedIn,93235.8,4.96,2082
Campanha_5164,Filme_9348,0,89833.66,7786,LinkedIn,19207.75,4.34,1178
Campanha_7588,Filme_1913,18,65580.3,15122,YouTube,15905.69,3.63,1406
Campanha_7237,Filme_8380,14,24075.64,4721,Google Ads,17803.26,2.78,757
Campanha_6468,Filme_8631,14,116691.13,11372,LinkedIn,54324.96,4.77,893
Campanha_8600,Filme_198,0,104030.35,18695,Google Ads,90482.42,3.22,2332
Campanha_2517,Filme_5577,14,39117.36,6630,Instagram,50517.76,2.24,1144
Campanha_7464,Filme_7253,12,27434.77,2691,LinkedIn,17286.96,3.68,185
Campanha_8044,Filme_3073,16,37350.77,5208,Twitter,35239.25,1.81,659
Campanha_4729,Filme_5420,18,140832.95,26170,YouTube,117312.37,4.13,3119
Campanha_5616,Filme_9896,14,53810.33,12462,Google Ads,38015.56,3.93,1230
Campanha_4175,Filme_8604,18,45459.28,10072,Google Ads,24691.1,4.28,931
Campanha_2432,Filme_8046,10,116390.33,20382,Google Ads,33009.37,2.73,3674
Campanha_3983,Filme_4732,18,22126.23,5451,YouTube,13921.41,3.95,659
Campanha_5434,Filme_9845,14,42015.34,6912,Google Ads,29315.11,3.79,487
Campanha_292,Filme_3160,12,66173.35,7564,Twitter,122250.17,2.2,1034
Campanha_3489,Filme_2325,12,92798.37,12200,Instagram,65012.62,2.72,172
Campanha_5520,Filme_5113,12,56446.68,9498,Instagram,31200.92,2.56,1267
Campanha_4596,Filme_306,12,21867.96,4232,Facebook,11957.65,2.17,459
Campanha_4672,Filme_9049,18,102665.08,23506,Google Ads,22024.56,4.5,2918
Campanha_7917,Filme_8212,18,97418.04,14350,Facebook,29410.08,3.45,2223
Campanha_3295,Filme_9559,10,183352.72,20298,LinkedIn,109517.28,4.22,2491
Campanha_5043,Filme_7589,12,66686.65,6911,Twitter,78430.35,1.89,601
Campanha_4449,Filme_4536,0,63528.38,9065,Twitter,108399.06,1.79,1613
Campanha_7978,Filme_7481,14,121843.91,24895,Facebook,90404.23,3.46,4039
Campanha_294,Filme_7635,18,191632.99,22755,LinkedIn,132843.85,3.94,4524
Campanha_8409,Filme_1031,10,144572.68,23413,Google Ads,61703.98,2.85,731
Campanha_156,Filme_5353,14,71202.94,8666,Twitter,115675.85,1.64,472
Campanha_1854,Filme_5518,16,99741.88,17799,YouTube,52681.59,4.84,357
Campanha_8138,Filme_6517,16,29355.15,6753,Google Ads,22541.96,3.77,389
Campanha_9142,Filme_3173,16,11207.16,1541,Twitter,5339.45,1.98,216
Campanha_3537,Filme_6338,18,104994.34,10381,LinkedIn,22472.42,5.04,1579
Campanha_9714,Filme_1763,12,55058.11,9876,Google Ads,48905.06,3.75,1243
Campanha_5766,Filme_5007,12,74468.07,10955,Facebook,55614.58,2.5,160
Campanha_5753,Filme_5290,16,23888.96,4469,Facebook,14075.46,2.81,804
Campanha_2123,Filme_7598,10,62148.6,5936,LinkedIn,46574.97,3.78,1136
Campanha_5973,Filme_8664,16,60865.67,10405,Instagram,86503.36,2.35,273
Campanha_7974,Filme_6689,0,91965.66,20780,YouTube,53154.65,4.63,1683
Campanha_2615,Filme_2712,0,59559.24,5972,Twitter,39506.23,2.01,542
Campanha_798,Filme_3874,14,29868.69,7074,Google Ads,18176.68,3.93,800
Campanha_72,Filme_9106,10,31213.76,5425,Instagram,39614.73,2.1,84
Campanha_3062,Filme_8587,12,67881.2,14452,Facebook,30138.26,2.85,627
Campanha_8695,Filme_1035,12,163597.39,13612,LinkedIn,80489.76,4.11,984
Campanha_2799,Filme_2368,16,15750.68,2389,Instagram,4791.77,1.76,308
Campanha_2682,Filme_7701,12,71324.18,7449,Twitter,69472.64,2.22,475
Campanha_2758,Filme_1007,10,98398.49,15470,Instagram,121930.56,2.79,1775
Campanha_6246,Filme_8642,18,29817.12,6865,YouTube,18393.45,4.88,471
Campanha_8092,Filme_4351,0,128019.09,28616,YouTube,87832.51,3.04,3456
Campanha_270,Filme_4500,18,82604.9,14041,Facebook,88528.07,3.14,1622
Campanha_1577,Filme_1877,10,138870.87,11251,LinkedIn,91701.17,3.28,1594
Campanha_9364,Filme_1880,10,28281.45,3192,LinkedIn,16267.72,3.94,523
Campanha_6504,Filme_8824,0,171098.98,35305,YouTube,101944.12,3.65,2797
Campanha_9049,Filme_1556,18,51109.37,10200,YouTube,29966.24,4.16,1878
Campanha_8321,Filme_6031,18,58205.96,10815,Facebook,55331.49,3.36,761
Campanha_5820,Filme_7325,18,26209.74,4949,Facebook,26679.48,2.44,625
Campanha_1712,Filme_2073,18,31581.26,4090,Twitter,51812.33,1.47,633
Campanha_5260,Filme_8723,0,56901.03,12239,Google Ads,56025.96,4.02,2333
Campanha_9251,Filme_6217,12,68404.61,11999,Instagram,34072.67,1.65,1849
Campanha_5740,Filme_1849,12,55247.7,12608,Google Ads,21554.47,4.07,1979
Campanha_7749,Filme_171,14,139373.6,34481,YouTube,37511.88,5.03,2974
Campanha_3067,Filme_5374,10,159931.15,17906,LinkedIn,95338.28,3.79,915
Campanha_1467,Filme_6298,18,97349.76,14215,Instagram,56167.25,1.81,1307
Campanha_9987,Filme_428,14,79973.55,16217,Google Ads,29011.43,2.5,3116
Campanha_1802,Filme_1509,12,43799.96,7295,Facebook,12452.35,3.09,462
Campanha_7444,Filme_5835,14,30646.48,6706,Google Ads,8342.64,3.91,972
Campanha_4801,Filme_578,12,63454.37,7537,LinkedIn,43291.21,4.98,358
Campanha_2606,Filme_3119,16,108655.69,12322,LinkedIn,40157.11,5.68,406
Campanha_1749,Filme_5008,16,14077.76,1826,Twitter,15535.52,1.39,181
Campanha_2773,Filme_792,0,101850.52,23121,Google Ads,30541.21,3.72,3081
Campanha_4473,Filme_8854,18,89275.77,19403,YouTube,68570.45,4.65,974
Campanha_9075,Filme_4736,10,34089.66,7326,Facebook,32756.4,3.38,205
Campanha_6709,Filme_6814,16,67679.62,6800,Twitter,51569.3,1.29,849
Campanha_9007,Filme_3433,10,22229.74,4463,Facebook,14640.08,2.4,256
Campanha_9526,Filme_7306,0,88922.77,18819,YouTube,17527.53,3.31,3242
Campanha_7266,Filme_5304,12,40606.48,5593,Twitter,40343.7,1.57,102
Campanha_1659,Filme_623,12,70737.36,12256,Instagram,95238.78,2.73,2063
Campanha_7967,Filme_6621,18,174506.04,36815,YouTube,96532.1,2.97,2026
Campanha_5662,Filme_4843,14,143918.98,29782,Google Ads,137541.88,2.7,5616
Campanha_548,Filme_3843,0,58501.95,12610,Google Ads,56374.09,3.83,533
Campanha_6179,Filme_5387,14,114496.22,22541,Facebook,96598.7,3.46,4502
Campanha_2138,Filme_6240,18,34136.18,3855,LinkedIn,19165.37,5.83,518
Campanha_7776,Filme_1431,10,103446.19,24568,Google Ads,50822.87,2.68,675
Campanha_33,Filme_9597,14,145033.72,29180,Google Ads,105825.9,2.74,3963
Campanha_4677,Filme_4134,0,22218.54,3806,Instagram,16986.91,2.27,382
Campanha_9278,Filme_4162,10,75338.78,7534,LinkedIn,33800.09,5.98,1407
Campanha_5825,Filme_1092,14,66882.8,8158,Twitter,104925.53,2.14,1569
Campanha_4624,Filme_7202,10,34302.88,4705,Twitter,24212.21,1.45,574
Campanha_8445,Filme_3251,10,64274.75,12375,YouTube,25575.25,2.96,942
Campanha_6191,Filme_818,14,93945.06,24122,YouTube,22070.72,5.09,1604
Campanha_4400,Filme_5390,10,103602.68,27285,YouTube,55499.27,4.82,4892
Campanha_2955,Filme_8939,14,36687.66,4258,Twitter,59924.64,1.37,680
Campanha_5744,Filme_3187,14,190599.13,22853,LinkedIn,68906.47,5.61,2868
Campanha_3464,Filme_460,10,29941.88,5841,YouTube,12008.14,2.82,788
Campanha_7140,Filme_7066,10,51002.64,9453,Google Ads,38142.08,3.96,371
Campanha_6972,Filme_8515,16,120296.58,24982,Google Ads,115571.82,3.89,1321
Campanha_8007,Filme_9641,14,54424.17,9745,Instagram,61396.03,2.24,1919
Campanha_5727,Filme_747,18,76648.19,15372,Facebook,55183.03,3.32,1639
Campanha_5562,Filme_89,14,146894.1,29530,Google Ads,45806.89,3.76,3894
Campanha_4244,Filme_8480,12,66837.59,7707,LinkedIn,28365.41,4.93,213
Campanha_8095,Filme_4149,18,77956.33,10076,Instagram,110091.24,1.7,734
Campanha_4047,Filme_7218,12,100669.28,18984,Facebook,47853.18,3.42,1619
Campanha_9301,Filme_6743,10,96464.55,18597,Google Ads,79446.32,3.68,621
Campanha_1649,Filme_4163,10,63071.61,8144,Instagram,50858.47,2.12,910
Campanha_3714,Filme_8635,18,109391.54,24180,YouTube,57404.57,4.03,1939
Campanha_367,Filme_2400,12,124134.87,19369,Facebook,117982.02,3.02,2253
Campanha_6807,Filme_7349,12,82688.89,13789,Facebook,53694.18,2.43,935
Campanha_3926,Filme_8630,12,13922.99,2099,Instagram,6502.4,2.23,212
Campanha_1590,Filme_7432,0,60781.21,9018,Instagram,46956.63,2.27,109
Campanha_5941,Filme_2765,0,103872.39,17936,Google Ads,42967.47,3.59,1372
Campanha_5209,Filme_6042,14,198229.35,18081,LinkedIn,30702.56,4.6,3491
Campanha_3256,Filme_6135,14,87585.84,16188,Facebook,99060.21,2.9,245
Campanha_368,Filme_7776,0,116701.39,21437,Facebook,73218.04,2.34,3767
Campanha_7208,Filme_2734,16,146815.54,32986,Google Ads,68003.78,3.21,5780
Campanha_4464,Filme_9089,16,45931.82,10128,YouTube,30965.42,3.76,1111
Campanha_1756,Filme_1418,10,14936.43,2075,Instagram,9538.33,1.88,112
Campanha_3526,Filme_4591,14,13337.94,1756,Instagram,4635.47,1.83,325
Campanha_3915,Filme_8558,14,16021.46,2476,Instagram,22773.44,2.58,257
Campanha_7356,Filme_2144,14,147984.58,27073,Google Ads,118272.97,3.72,1343
Campanha_5964,Filme_3084,12,42734.31,8783,YouTube,17490.25,4.72,934
Campanha_9810,Filme_4615,18,58587.17,8566,Instagram,22400.5,1.75,473
Campanha_4565,Filme_7843,12,58622.92,5670,Twitter,30447.01,2.05,99
Campanha_2834,Filme_2504,10,17200.98,2804,Facebook,5889.44,3.01,101
Campanha_8197,Filme_913,18,24204.73,3747,Facebook,11707.27,3.53,487
Campanha_735,Filme_8761,16,78526.61,12806,Facebook,19338.08,3.31,1841
Campanha_9384,Filme_5382,12,124707.87,24036,Google Ads,34742.59,3.98,1534
Campanha_2101,Filme_7490,12,31211.03,5566,Instagram,18836.61,1.67,480
Campanha_927,Filme_9082,18,114576.62,22359,YouTube,61053.89,3.6,955
Campanha_4015,Filme_2791,12,71329.31,7813,Twitter,51650.03,1.61,1194
Campanha_547,Filme_3915,10,75035.88,18998,YouTube,41177.95,4.6,3602
Campanha_1821,Filme_3770,14,30922.35,2871,LinkedIn,7245.66,4.76,417
Campanha_8853,Filme_5001,12,127143.92,28380,YouTube,79786.45,2.92,1665
Campanha_601,Filme_6283,14,30521.58,7336,YouTube,17085.37,4.66,1423
Campanha_4116,Filme_3256,18,92466.66,13649,Facebook,21286.89,2.14,2568
Campanha_9394,Filme_6637,0,8416.76,934,Twitter,10240.04,2.13,127
Campanha_4949,Filme_6938,10,52571.53,12383,Google Ads,42249.98,3.84,694
Campanha_6917,Filme_3464,18,38899.25,3561,LinkedIn,28109.88,4.39,39
Campanha_4235,Filme_7368,10,79633.36,12873,Instagram,59022.52,2.23,740
Campanha_7042,Filme_9548,16,162180.0,18522,LinkedIn,56254.83,3.93,2338
Campanha_6061,Filme_433,10,10371.24,1015,Twitter,4331.25,1.22,71
Campanha_9762,Filme_9713,10,78660.44,10594,Instagram,104127.66,2.23,1984
Campanha_1942,Filme_7114,10,94190.12,13806,Facebook,97542.6,2.1,504
Campanha_5313,Filme_2304,16,78348.81,13701,Instagram,47565.17,2.5,1151
Campanha_3623,Filme_6044,10,58723.34,10222,Instagram,41199.95,2.7,1875
Campanha_6114,Filme_2805,10,24947.63,5154,Facebook,22585.98,2.71,872
Campanha_3361,Filme_2082,10,61690.69,6102,Twitter,101332.28,1.78,1162
Campanha_1668,Filme_441,0,86073.97,13431,Instagram,108092.85,2.83,530
Campanha_478,Filme_55,10,164559.24,31809,YouTube,109821.56,4.44,6274
Campanha_5824,Filme_2674,12,49611.57,7727,Facebook,36278.23,3.12,946
Campanha_718,Filme_3623,0,93463.23,13898,Facebook,23393.23,3.63,2117
Campanha_7630,Filme_2386,0,124036.1,13312,LinkedIn,30061.21,5.93,736
